Time,Replica1,Replica2,Replica3
7900.0,551.970773,332.129097,447.025058
8000.0,467.592769,369.24215,415.407017
8100.0,503.098749,354.040884,444.759373
8200.0,500.218526,352.809405,410.0737
8300.0,540.608255,298.585341,418.692576
8400.0,556.918549,312.911172,488.921748
8500.0,565.395381,366.77064,435.527596
8600.0,556.200921,346.597222,463.607818
8700.0,568.731098,325.628172,400.165599
8800.0,534.372629,374.23341,472.23002
8900.0,492.35646,359.93086,488.94989
9000.0,525.263985,362.321686,447.10856
9100.0,502.958888,384.336813,494.184576
9200.0,587.106119,365.535448,527.150459
9300.0,555.992743,354.397282,476.248077
9400.0,548.182913,323.37674,402.675654
9500.0,528.800852,371.01928,415.36174
9600.0,489.906949,358.922774,408.813523
9700.0,557.361462,367.08678,351.084588
9800.0,581.517113,387.74908,408.882164
9900.0,549.663522,383.357319,389.20786
10000.0,466.278394,408.046749,325.804255
10100.0,510.479106,442.657626,349.170014
10200.0,557.960249,406.877818,400.553322
10300.0,542.529339,379.67793,424.666905
10400.0,520.852829,392.990079,461.816467
10500.0,466.266876,345.019309,487.376626
10600.0,473.708311,345.797142,469.184939
10700.0,480.968252,408.976636,470.650754
10800.0,488.901787,404.762329,460.1232
10900.0,524.8146,359.467102,440.226987
11000.0,497.159135,328.505828,395.179252
11100.0,520.510582,297.055806,414.416857
11200.0,558.811455,336.901286,405.51333
11300.0,627.356518,374.331731,365.592199
11400.0,591.215612,323.39558,387.297577
11500.0,576.775814,387.649557,352.782579
11600.0,545.516547,431.241683,407.589659
11700.0,532.025087,410.5735,374.04102
11800.0,596.954296,365.452771,357.392589
11900.0,582.359298,449.990073,350.597835
12000.0,552.107541,435.516022,355.647277
12100.0,548.193354,411.27648,349.373699
12200.0,548.61642,364.270237,355.777874
12300.0,531.297564,392.657507,375.206553
12400.0,509.870468,377.697966,494.378148
12500.0,539.340266,427.998371,398.821126
12600.0,562.763731,413.246534,361.696448
12700.0,601.13625,418.116144,435.302377
12800.0,573.216514,405.148426,483.288858
12900.0,569.971063,458.652128,424.891301
13000.0,538.591844,436.721978,431.151998
13100.0,553.397046,405.964818,422.591293
13200.0,519.586486,389.150108,467.8046
13300.0,508.102019,359.004789,378.039749
13400.0,546.909631,392.317028,431.096638
13500.0,536.259159,361.088256,500.644857
13600.0,501.389793,346.843555,519.55977
13700.0,509.803641,352.02242,476.195844
13800.0,494.387066,320.702064,465.20309
13900.0,567.654293,371.067891,450.876275
14000.0,579.898665,356.459071,470.879674
14100.0,498.08191,342.281681,503.69921
14200.0,500.926335,353.484872,484.382549
14300.0,520.583582,381.427998,482.037366
14400.0,544.288946,337.03091,511.516706
14500.0,518.998822,375.1531,510.704505
14600.0,498.182533,341.779848,507.481476
14700.0,544.61137,294.588537,487.586886
14800.0,537.562394,368.177293,438.701022
14900.0,532.480015,270.281367,483.369521
15000.0,595.228034,334.322617,542.788984
15100.0,556.622899,325.134795,521.856763
15200.0,523.648551,313.154424,539.219104
15300.0,560.178762,280.938577,450.369853
15400.0,543.84403,317.118225,485.609279
15500.0,596.033017,279.497615,437.544729
15600.0,522.094394,328.8106,431.305192
15700.0,601.407042,300.30687,465.038137
15800.0,591.74273,332.280068,447.122126
15900.0,581.27118,321.517435,464.330796
16000.0,546.825396,325.518,453.743307
16100.0,566.84078,350.060523,459.434357
16200.0,479.813761,360.767463,431.839479
16300.0,511.815443,335.016832,463.478556
16400.0,558.502497,377.62861,510.135644
16500.0,555.099634,367.176505,466.677265
16600.0,541.292258,385.911241,395.340343
16700.0,587.80541,384.30337,474.603868
16800.0,566.168899,357.5154,403.539761
16900.0,579.637247,370.100472,422.401871
17000.0,591.252629,419.674832,364.144493
17100.0,539.985233,347.650397,410.77826
17200.0,581.671975,350.735112,417.592911
17300.0,571.748169,352.654153,446.048121
17400.0,593.605697,352.612411,380.464013
17500.0,600.650223,361.623716,353.253988
17600.0,543.89036,401.896807,394.265607
17700.0,541.034456,376.998449,354.686171
17800.0,539.953658,308.357543,393.564324
17900.0,618.248457,334.164771,418.673309
18000.0,562.885878,345.961766,403.582052
18100.0,572.374808,375.699474,456.840038
18200.0,575.141202,400.319899,430.291636
18300.0,553.974412,343.173731,430.674588
18400.0,526.316212,377.8806,393.887977
18500.0,487.349422,363.133019,442.487806
18600.0,490.534796,388.369417,455.17492
18700.0,530.086122,343.52326,449.444015
18800.0,501.12402,387.447333,452.675114
18900.0,472.376504,428.171573,499.549544
19000.0,520.097937,362.918003,548.664351
19100.0,584.454788,393.014794,512.498283
19200.0,565.033353,393.45991,532.765205
19300.0,548.664864,407.514968,475.521926
19400.0,544.273895,338.579267,436.806294
19500.0,480.322269,325.409625,379.268255
19600.0,601.673889,412.755344,459.014688
19700.0,546.71934,411.10823,420.379627
19800.0,542.818023,386.859521,459.283071
19900.0,551.230193,347.26724,468.359298
20000.0,585.860041,339.600897,384.189931
20100.0,615.208973,450.145169,357.549966
20200.0,580.694458,413.141483,412.950681
20300.0,546.135221,400.47187,381.444896
20400.0,535.300636,367.821464,342.900804
20500.0,589.755908,332.258024,354.640354
20600.0,593.003201,368.407199,360.143373
20700.0,588.298796,339.940607,390.442269
20800.0,545.713868,338.976342,402.872112
20900.0,532.319507,369.779669,393.607628
21000.0,513.621044,326.612018,359.678067
21100.0,549.412221,340.059379,380.861779
21200.0,568.187632,315.344011,412.6374
21300.0,583.359666,353.040797,468.547623
21400.0,561.510321,389.94806,401.016066
21500.0,582.228932,390.465079,450.945198
21600.0,563.909566,386.164579,499.344129
21700.0,553.890504,345.502793,441.668163
21800.0,542.368132,366.078624,384.320918
21900.0,576.150986,402.839133,378.361535
22000.0,566.533689,321.238736,403.665033
22100.0,506.117268,368.536455,383.373584
22200.0,560.243569,378.524058,407.652606
22300.0,557.937843,355.976219,387.7843
22400.0,531.079539,406.634902,365.49432
22500.0,542.609162,416.180591,408.610591
22600.0,560.021424,366.248346,401.970572
22700.0,528.246401,354.127445,329.525498
22800.0,552.603936,379.407646,404.694321
22900.0,469.863594,426.731387,348.635664
23000.0,544.571473,393.561447,394.973796
23100.0,529.209626,401.467621,400.603475
23200.0,529.552812,428.527285,337.636904
23300.0,474.743581,399.27267,343.907694
23400.0,498.136679,381.742454,354.214566
23500.0,488.358421,368.189645,372.042859
23600.0,485.824802,408.7601,391.497772
23700.0,490.259884,457.54,376.726049
23800.0,422.929385,468.102592,362.356068
23900.0,447.186469,427.110477,318.32445
24000.0,411.194981,455.632805,334.164922
24100.0,468.236863,445.269086,388.712039
24200.0,411.622258,404.910953,349.022503
24300.0,474.456278,388.233956,401.621543
24400.0,380.774923,415.755632,417.751777
24500.0,402.961805,374.941908,398.754544
24600.0,431.600175,422.848964,371.878342
24700.0,487.784283,352.719169,437.945018
24800.0,480.842593,358.359771,433.605109
24900.0,494.38032,317.714734,461.087265
25000.0,458.221445,295.917617,431.431449
25100.0,444.556171,330.645478,374.273703
25200.0,490.959573,389.330207,342.440462
25300.0,441.991441,355.67762,405.935869
25400.0,461.317863,320.766556,401.741333
25500.0,464.071133,338.771252,415.724396
25600.0,445.963457,312.4735,478.113767
25700.0,488.719972,272.733317,452.218487
25800.0,499.635141,294.33743,373.242053
25900.0,471.27538,315.075351,420.540678
26000.0,510.631996,328.959163,382.577951
26100.0,544.560978,334.835027,389.046825
26200.0,532.351291,381.452726,402.32284
26300.0,514.627701,321.507729,395.906088
26400.0,508.558853,305.18031,302.597649
26500.0,517.057796,362.109845,333.597156
26600.0,498.666732,265.664398,356.128509
26700.0,521.597795,300.536582,338.215133
26800.0,528.113607,268.551157,355.366752
26900.0,476.665366,276.48931,414.379247
27000.0,510.045756,280.005983,406.3437
27100.0,541.727704,297.274901,385.432532
27200.0,502.843438,319.149377,445.588429
27300.0,487.346219,337.446317,370.807337
27400.0,477.352607,342.973356,386.784831
27500.0,513.736535,322.408819,389.032076
27600.0,504.516821,333.117018,394.710668
27700.0,472.625367,317.774788,411.750327
27800.0,499.271801,278.115668,389.927569
27900.0,479.231668,316.250801,369.561793
28000.0,447.046364,319.566766,384.266464
28100.0,497.466985,317.363785,426.708941
28200.0,476.574975,317.23049,388.66267
28300.0,469.944332,308.336539,386.524977
28400.0,464.969679,330.20824,336.506959
28500.0,444.105045,276.834625,350.338069
28600.0,431.282198,348.282706,353.493313
28700.0,440.845456,326.438233,342.128536
28800.0,489.598064,336.026411,394.055049
28900.0,468.651436,356.745311,335.75146
29000.0,482.378875,335.058856,389.434733
29100.0,493.593396,334.833615,424.998199
29200.0,516.165699,363.779285,389.277173
29300.0,471.98322,323.003141,372.198442
29400.0,536.956761,324.578153,355.762165
29500.0,521.174942,363.363339,374.136167
29600.0,501.972676,351.078336,401.438633
29700.0,528.31414,349.268332,355.194403
29800.0,518.013519,374.344496,371.118687
29900.0,501.209222,347.461161,333.119335
30000.0,472.847837,412.801739,334.60922
30100.0,514.917339,361.939273,357.90845
30200.0,485.364627,442.786458,356.647915
30300.0,522.000253,380.052495,367.272554
30400.0,519.35889,345.326361,378.924682
30500.0,538.638202,351.856301,385.075646
30600.0,506.947769,306.610068,374.813617
30700.0,502.333132,357.501992,357.524771
30800.0,479.777053,293.931212,314.36112
30900.0,491.435375,332.962797,337.332607
31000.0,522.111675,323.655959,331.404629
31100.0,501.034093,282.442796,363.848136
31200.0,494.052564,283.170212,349.898347
31300.0,430.531207,274.626733,325.971772
31400.0,424.255919,332.783091,350.671202
31500.0,413.676254,326.332292,319.515914
31600.0,440.17191,349.556658,305.96879
31700.0,482.104011,352.782476,409.84252
31800.0,422.022005,365.633462,373.88081
31900.0,446.84084,341.367896,393.556135
32000.0,481.069975,335.387495,325.714641
32100.0,449.270072,362.142975,354.473738
32200.0,503.215339,325.609527,435.440938
32300.0,466.358151,338.910506,444.603268
32400.0,469.063306,363.187442,379.560735
32500.0,462.418497,350.546083,378.953754
32600.0,476.07418,380.724062,412.978969
32700.0,522.655414,396.089623,370.505914
32800.0,482.219059,371.832138,380.816227
32900.0,512.080908,324.791004,437.574184
33000.0,525.421375,357.283717,449.507191
33100.0,494.276586,396.164639,402.46301
33200.0,548.765695,353.544589,433.953894
33300.0,554.140411,350.102591,423.676372
33400.0,541.255892,295.556587,444.598476
33500.0,474.335018,323.366444,416.94477
33600.0,471.227926,363.458111,459.801719
33700.0,506.400739,326.404362,421.955291
33800.0,498.548829,392.492633,438.656837
33900.0,500.925915,336.276046,438.498539
34000.0,515.949073,362.844128,472.353031
34100.0,518.13356,351.379739,518.5522
34200.0,543.841713,344.690735,504.621965
34300.0,507.04777,351.648123,495.201227
34400.0,539.639523,366.694533,469.556373
34500.0,514.412167,329.167301,470.350406
34600.0,478.097233,372.867678,410.09715
34700.0,474.373102,357.955499,446.629897
34800.0,545.006665,340.719784,412.653558
34900.0,578.055181,309.169601,416.859074
35000.0,535.921335,341.623029,405.941884
35100.0,517.786241,292.359205,364.550883
35200.0,504.929646,308.956912,431.190464
35300.0,527.152627,328.288218,389.821028
35400.0,540.091998,314.466337,389.849988
35500.0,559.423696,301.082446,466.564905
35600.0,491.961642,303.691316,435.10462
35700.0,517.767089,284.871455,439.080502
35800.0,523.230813,315.939423,379.241751
35900.0,539.782096,311.127654,399.020007
36000.0,501.822393,326.177062,367.027193
36100.0,487.880684,306.219308,363.378209
36200.0,482.32996,318.751858,414.05293
36300.0,498.141428,309.609966,394.38113
36400.0,449.994536,312.512262,408.647088
36500.0,492.433866,375.828035,395.683928
36600.0,516.039313,368.108763,386.670789
36700.0,480.539085,289.789135,373.721021
36800.0,492.274371,305.030632,447.976431
36900.0,527.353,300.01559,398.671131
37000.0,479.867724,358.970717,320.277332
37100.0,495.101122,320.693322,431.986554
37200.0,518.084875,344.635418,392.370168
37300.0,557.942803,323.295205,421.041767
37400.0,533.251764,339.420108,423.997815
37500.0,493.286275,322.546012,438.844972
37600.0,476.764901,317.820761,475.937231
37700.0,513.043021,301.529243,453.606853
37800.0,471.100962,307.253548,451.428843
37900.0,543.734347,307.633886,455.205079
38000.0,468.771679,313.074368,451.889545
38100.0,443.851393,327.268627,429.916645
38200.0,398.776016,306.994556,424.742869
38300.0,466.791399,275.075422,443.884734
38400.0,493.118235,288.052943,396.030428
38500.0,448.088581,324.698691,400.251369
38600.0,451.327114,332.556732,453.271898
38700.0,509.709569,293.61203,430.448858
38800.0,478.324753,308.866939,418.760663
38900.0,479.509019,310.102114,381.131378
39000.0,464.018995,271.508374,403.788547
39100.0,508.501229,268.477804,478.335843
39200.0,484.372872,253.272901,449.839358
39300.0,500.43609,241.734454,393.994619
39400.0,490.869087,312.848305,411.298378
39500.0,426.549846,264.662638,443.127788
39600.0,438.59004,300.611705,477.615277
39700.0,457.174319,257.538682,451.194548
39800.0,440.151686,283.736168,366.382526
39900.0,466.041267,270.439661,401.355548
40000.0,474.403454,241.347389,394.412299
40100.0,402.12029,276.16681,429.342102
40200.0,494.841256,229.509325,392.269201
40300.0,510.31908,304.165657,442.252658
40400.0,506.587638,237.729315,468.126969
40500.0,463.615017,288.199805,448.327232
40600.0,534.66708,229.188071,478.647472
40700.0,517.274028,266.678227,473.264231
40800.0,497.768603,290.092427,465.380076
40900.0,510.607312,251.378937,443.818075
41000.0,470.412228,251.943122,430.960939
41100.0,463.456234,294.158533,430.637056
41200.0,466.713515,297.240454,462.965541
41300.0,489.31397,310.348466,466.471027
41400.0,429.23342,352.621861,502.134069
41500.0,460.075484,303.052813,468.220812
41600.0,483.430166,342.105608,447.733755
41700.0,486.967009,334.932969,452.945103
41800.0,516.000516,317.066273,403.043551
41900.0,467.183695,303.707651,482.340737
42000.0,487.406658,348.505082,464.155258
42100.0,500.33499,316.708375,447.854339
42200.0,531.55283,329.111816,449.281647
42300.0,541.904662,333.473123,452.723489
42400.0,514.988401,272.370987,422.199696
42500.0,507.227971,298.847218,453.353245
42600.0,494.028896,290.675357,427.084094
42700.0,506.453119,356.564521,454.59167
42800.0,481.916181,352.85334,437.705106
42900.0,507.933085,311.9336,447.373423
43000.0,482.826295,298.335927,431.739909
43100.0,499.131708,344.476157,397.215218
43200.0,465.866257,349.111594,388.870644
43300.0,444.10519,347.513217,403.269741
43400.0,464.831371,315.815885,459.038765
43500.0,454.992442,333.962433,473.418654
43600.0,436.673141,332.052505,428.980365
43700.0,487.128162,330.843179,431.166561
43800.0,518.798856,315.977701,448.817866
43900.0,462.727796,359.929416,436.227631
44000.0,523.021372,312.026517,445.227357
44100.0,547.442819,373.841614,451.036083
44200.0,488.247498,342.169196,443.145316
44300.0,521.465058,330.296071,444.282618
44400.0,507.333787,331.019615,469.016203
44500.0,525.677978,387.769076,471.717922
44600.0,513.361176,362.24762,452.714284
44700.0,489.130306,384.914667,430.618434
44800.0,435.22866,437.236693,434.449729
44900.0,480.654777,400.98006,436.522566
45000.0,420.555531,368.124372,448.334228
45100.0,360.640849,426.805899,445.205774
45200.0,434.276525,330.457854,448.300137
45300.0,442.097599,335.80707,428.180635
45400.0,443.877073,322.545304,445.412505
45500.0,455.794626,280.470127,383.3733
45600.0,423.761751,318.657218,379.447567
45700.0,418.977593,312.812736,405.258758
45800.0,450.007764,294.884876,406.55084
45900.0,468.71299,324.592931,441.906519
46000.0,367.441362,339.286487,412.523005
46100.0,422.799,371.297697,369.811767
46200.0,359.513867,338.900347,394.905203
46300.0,374.942225,312.176314,380.759793
46400.0,386.81389,331.526943,379.755348
46500.0,437.059808,365.879163,366.753399
46600.0,344.879166,345.865776,395.924911
46700.0,409.937874,306.563114,394.765855
46800.0,371.747299,330.545959,366.448744
46900.0,395.167849,417.587938,395.019308
47000.0,439.371535,348.643665,412.569234
47100.0,427.13554,384.851045,414.84136
47200.0,357.660453,329.361522,445.465568
47300.0,342.778073,345.577797,416.720048
47400.0,409.513682,265.279616,435.126443
47500.0,440.699905,297.872448,403.700558
47600.0,432.565606,328.506461,389.851968
47700.0,368.533517,308.280411,359.559511
47800.0,377.470747,379.980003,389.572339
47900.0,335.791469,321.903139,419.24593
48000.0,419.903385,367.978537,424.61452
48100.0,365.998576,395.121853,421.839774
48200.0,381.617143,406.244303,426.712504
48300.0,373.709437,398.507204,415.02532
48400.0,448.058063,426.235599,408.70186
48500.0,462.957536,365.563495,471.030221
48600.0,406.878621,388.836009,432.609808
48700.0,439.139048,396.467674,450.44097
48800.0,438.198638,386.77326,512.052538
48900.0,401.879179,372.660186,423.744149
49000.0,384.326869,402.216048,437.324241
49100.0,419.533228,370.549501,479.046474
49200.0,391.64013,359.770799,425.622324
49300.0,405.303693,388.781475,452.01079
49400.0,444.323688,330.862109,479.356788
49500.0,457.966175,360.533638,453.100442
49600.0,404.55826,398.810233,456.955235
49700.0,460.528128,423.105232,414.544802
49800.0,454.029309,439.426836,391.121395
49900.0,425.497561,387.495094,438.023678
50000.0,439.221977,405.395198,439.360069
